"unixtime_full","cryopower","adc27","adc20","temp9","temp5"
"2016-06-12 20:29:08"," 92.77"," 21.75","  0.31"," 19.18"," 22.41"
"2016-06-12 20:29:13"," 93.85"," 21.75","  0.31"," 19.18"," 22.53"
"2016-06-12 20:29:18"," 92.58"," 21.75","  0.30"," 19.18"," 22.41"
"2016-06-12 20:29:23"," 92.84"," 21.63","  0.30"," 19.21"," 22.47"
"2016-06-12 20:29:28"," 92.55"," 21.63","  0.32"," 19.21"," 22.50"
"2016-06-12 20:29:33"," 93.39"," 21.75","  0.31"," 19.21"," 22.53"
"2016-06-12 20:29:38"," 92.77"," 21.63","  0.32"," 19.21"," 22.47"
"2016-06-12 20:29:43"," 94.39"," 21.75","  0.29"," 19.18"," 22.50"
"2016-06-12 20:29:48"," 93.59"," 21.75","  0.28"," 19.21"," 22.47"
"2016-06-12 20:29:53"," 93.48"," 21.75","  0.29"," 19.27"," 22.44"
"2016-06-12 20:29:58"," 92.83"," 21.75","  0.31"," 19.21"," 22.50"
"2016-06-12 20:30:03"," 93.35"," 21.75","  0.31"," 19.24"," 22.50"
"2016-06-12 20:30:08"," 92.83"," 21.75","  0.28"," 19.18"," 22.47"
"2016-06-12 20:30:13"," 94.31"," 21.75","  0.29"," 19.24"," 22.44"
"2016-06-12 20:30:18"," 93.73"," 21.75","  0.28"," 19.27"," 22.50"
"2016-06-12 20:30:23"," 93.51"," 21.75","  0.30"," 19.24"," 22.47"
"2016-06-12 20:30:28"," 92.55"," 21.75","  0.33"," 19.24"," 22.50"
"2016-06-12 20:30:33"," 93.66"," 21.75","  0.28"," 19.21"," 22.47"
"2016-06-12 20:30:38"," 91.94"," 21.75","  0.28"," 19.24"," 22.50"
"2016-06-12 20:30:43"," 92.93"," 21.75","  0.32"," 19.21"," 22.47"
"2016-06-12 20:30:48"," 91.27"," 21.75","  0.28"," 19.21"," 22.53"
"2016-06-12 20:30:53"," 93.67"," 21.75","  0.30"," 19.21"," 22.50"
"2016-06-12 20:30:58"," 94.62"," 21.75","  0.30"," 19.24"," 22.50"
"2016-06-12 20:31:03"," 94.28"," 21.75","  0.32"," 19.24"," 22.53"
"2016-06-12 20:31:08"," 92.41"," 21.75","  0.33"," 19.27"," 22.50"
"2016-06-12 20:31:13"," 92.88"," 21.75","  0.30"," 19.24"," 22.47"
"2016-06-12 20:31:18"," 92.91"," 21.75","  0.30"," 19.27"," 22.50"
"2016-06-12 20:31:23"," 93.95"," 21.75","  0.31"," 19.24"," 22.50"
"2016-06-12 20:31:28"," 92.99"," 21.75","  0.33"," 19.24"," 22.50"
"2016-06-12 20:31:33"," 92.63"," 21.75","  0.29"," 19.24"," 22.53"
"2016-06-12 20:31:38"," 93.38"," 21.75","  0.32"," 19.24"," 22.50"
"2016-06-12 20:31:43"," 92.39"," 21.75","  0.32"," 19.30"," 22.47"
"2016-06-12 20:31:48"," 92.65"," 21.75","  0.34"," 19.27"," 22.47"
"2016-06-12 20:31:53"," 94.52"," 21.75","  0.30"," 19.27"," 22.53"
"2016-06-12 20:31:58"," 93.05"," 21.75","  0.28"," 19.27"," 22.50"
"2016-06-12 20:32:03"," 92.90"," 21.75","  0.32"," 19.27"," 22.47"
"2016-06-12 20:32:08"," 93.10"," 21.75","  0.30"," 19.24"," 22.56"
"2016-06-12 20:32:13"," 92.97"," 21.75","  0.31"," 19.24"," 22.47"
"2016-06-12 20:32:18"," 92.48"," 21.75","  0.30"," 19.27"," 22.50"
"2016-06-12 20:32:23"," 93.12"," 21.75","  0.32"," 19.27"," 22.53"
"2016-06-12 20:32:28"," 94.90"," 21.63","  0.33"," 19.27"," 22.56"
"2016-06-12 20:32:33"," 93.46"," 21.75","  0.29"," 19.27"," 22.53"
"2016-06-12 20:32:38"," 94.13"," 21.75","  0.31"," 19.27"," 22.53"
"2016-06-12 20:32:43"," 92.67"," 21.75","  0.28"," 19.24"," 22.53"
"2016-06-12 20:32:48"," 91.46"," 21.87","  0.28"," 19.24"," 22.50"
"2016-06-12 20:32:53"," 93.14"," 21.75","  0.30"," 19.30"," 22.50"
"2016-06-12 20:32:58"," 92.91"," 21.75","  0.31"," 19.24"," 22.56"
"2016-06-12 20:33:03"," 92.89"," 21.75","  0.28"," 19.30"," 22.50"
"2016-06-12 20:33:08"," 93.46"," 21.75","  0.32"," 19.27"," 22.53"
"2016-06-12 20:33:13"," 92.67"," 21.75","  0.29"," 19.30"," 22.47"
"2016-06-12 20:33:18"," 93.03"," 21.75","  0.29"," 19.30"," 22.53"
"2016-06-12 20:33:23"," 93.97"," 21.75","  0.32"," 19.33"," 22.56"
"2016-06-12 20:33:28"," 93.17"," 21.75","  0.30"," 19.27"," 22.53"
"2016-06-12 20:33:33"," 94.25"," 21.75","  0.32"," 19.33"," 22.56"
"2016-06-12 20:33:38"," 93.16"," 21.87","  0.31"," 19.33"," 22.56"
"2016-06-12 20:33:43"," 93.84"," 21.75","  0.30"," 19.30"," 22.53"
"2016-06-12 20:33:48"," 92.68"," 21.75","  0.30"," 19.24"," 22.53"
"2016-06-12 20:33:53"," 95.12"," 21.75","  0.29"," 19.27"," 22.53"
"2016-06-12 20:33:58"," 92.22"," 21.75","  0.28"," 19.24"," 22.53"
"2016-06-12 20:34:03"," 92.12"," 21.75","  0.29"," 19.30"," 22.59"
"2016-06-12 20:34:08"," 93.84"," 21.75","  0.30"," 19.27"," 22.53"
"2016-06-12 20:34:13"," 92.93"," 21.75","  0.30"," 19.33"," 22.59"
"2016-06-12 20:34:18"," 93.74"," 21.75","  0.32"," 19.27"," 22.56"
"2016-06-12 20:34:23"," 92.84"," 21.75","  0.32"," 19.27"," 22.56"
"2016-06-12 20:34:28"," 92.33"," 21.87","  0.30"," 19.33"," 22.53"
"2016-06-12 20:34:33"," 93.92"," 21.75","  0.29"," 19.30"," 22.53"
"2016-06-12 20:34:38"," 92.22"," 21.75","  0.32"," 19.27"," 22.59"
"2016-06-12 20:34:43"," 93.50"," 21.75","  0.32"," 19.27"," 22.50"
"2016-06-12 20:34:48"," 93.06"," 21.75","  0.31"," 19.33"," 22.59"
"2016-06-12 20:34:53"," 93.19"," 21.75","  0.31"," 19.27"," 22.53"
"2016-06-12 20:34:58"," 93.25"," 21.75","  0.28"," 19.33"," 22.53"
"2016-06-12 20:35:03"," 91.97"," 21.75","  0.33"," 19.30"," 22.59"
"2016-06-12 20:35:08"," 92.41"," 21.75","  0.29"," 19.33"," 22.56"
"2016-06-12 20:35:13"," 93.64"," 21.75","  0.30"," 19.36"," 22.59"
"2016-06-12 20:35:18"," 93.51"," 21.75","  0.33"," 19.30"," 22.56"
"2016-06-12 20:35:23"," 92.58"," 21.75","  0.32"," 19.33"," 22.59"
"2016-06-12 20:35:28"," 92.92"," 21.75","  0.32"," 19.27"," 22.50"
"2016-06-12 20:35:33"," 91.44"," 21.75","  0.33"," 19.33"," 22.62"
"2016-06-12 20:35:38"," 94.01"," 21.75","  0.33"," 19.33"," 22.59"
"2016-06-12 20:35:43"," 94.47"," 21.75","  0.31"," 19.30"," 22.56"
"2016-06-12 20:35:48"," 93.87"," 21.87","  0.29"," 19.33"," 22.59"
"2016-06-12 20:35:53"," 94.09"," 21.75","  0.30"," 19.33"," 22.59"
"2016-06-12 20:35:58"," 93.47"," 21.75","  0.30"," 19.36"," 22.59"
"2016-06-12 20:36:03"," 93.94"," 21.75","  0.32"," 19.36"," 22.56"
"2016-06-12 20:36:08"," 92.99"," 21.75","  0.29"," 19.30"," 22.59"
"2016-06-12 20:36:13"," 92.90"," 21.87","  0.32"," 19.39"," 22.59"
"2016-06-12 20:36:18"," 93.84"," 21.75","  0.32"," 19.33"," 22.56"
"2016-06-12 20:36:23"," 92.57"," 21.75","  0.30"," 19.33"," 22.59"
"2016-06-12 20:36:28"," 93.85"," 21.75","  0.30"," 19.33"," 22.65"
"2016-06-12 20:36:33"," 93.17"," 21.75","  0.29"," 19.33"," 22.56"
"2016-06-12 20:36:38"," 94.03"," 21.87","  0.32"," 19.30"," 22.56"
"2016-06-12 20:36:43"," 93.75"," 21.75","  0.31"," 19.33"," 22.65"
"2016-06-12 20:36:48"," 92.59"," 21.87","  0.34"," 19.33"," 22.59"
"2016-06-12 20:36:53"," 93.37"," 21.75","  0.29"," 19.36"," 22.62"
"2016-06-12 20:36:58"," 91.58"," 21.75","  0.32"," 19.36"," 22.65"
"2016-06-12 20:37:03"," 94.41"," 21.75","  0.31"," 19.39"," 22.50"
"2016-06-12 20:37:08"," 92.95"," 21.75","  0.32"," 19.36"," 22.62"
"2016-06-12 20:37:13"," 93.12"," 21.87","  0.30"," 19.39"," 22.56"
"2016-06-12 20:37:18"," 93.02"," 21.87","  0.32"," 19.30"," 22.56"
"2016-06-12 20:37:23"," 92.52"," 21.75","  0.31"," 19.33"," 22.62"
"2016-06-12 20:37:28"," 94.30"," 21.75","  0.31"," 19.42"," 22.59"
"2016-06-12 20:37:33"," 91.71"," 21.87","  0.30"," 19.42"," 22.56"
"2016-06-12 20:37:38"," 92.86"," 21.87","  0.31"," 19.36"," 22.62"
"2016-06-12 20:37:43"," 94.99"," 21.75","  0.29"," 19.36"," 22.59"
"2016-06-12 20:37:48"," 93.88"," 21.75","  0.28"," 19.39"," 22.69"
"2016-06-12 20:37:53"," 93.30"," 21.87","  0.30"," 19.30"," 22.59"
"2016-06-12 20:37:58"," 91.40"," 21.75","  0.29"," 19.39"," 22.59"
"2016-06-12 20:38:03"," 93.00"," 21.75","  0.33"," 19.36"," 22.62"
"2016-06-12 20:38:08"," 93.75"," 21.87","  0.31"," 19.42"," 22.59"
"2016-06-12 20:38:13"," 93.05"," 21.87","  0.30"," 19.42"," 22.65"
"2016-06-12 20:38:18"," 93.27"," 21.87","  0.31"," 19.42"," 22.62"
"2016-06-12 20:38:23"," 93.65"," 21.87","  0.32"," 19.36"," 22.62"
"2016-06-12 20:38:28"," 93.18"," 21.87","  0.31"," 19.39"," 22.59"
"2016-06-12 20:38:33"," 93.15"," 21.75","  0.32"," 19.36"," 22.65"
"2016-06-12 20:38:38"," 92.77"," 21.87","  0.30"," 19.30"," 22.65"
"2016-06-12 20:38:43"," 92.43"," 21.87","  0.30"," 19.36"," 22.59"
"2016-06-12 20:38:48"," 92.66"," 21.87","  0.31"," 19.39"," 22.62"
"2016-06-12 20:38:53"," 93.84"," 21.87","  0.30"," 19.45"," 22.65"
"2016-06-12 20:38:58"," 93.55"," 21.87","  0.32"," 19.39"," 22.59"
"2016-06-12 20:39:03"," 93.69"," 21.87","  0.29"," 19.45"," 22.59"
"2016-06-12 20:39:08"," 93.77"," 21.87","  0.33"," 19.39"," 22.59"
"2016-06-12 20:39:13"," 93.62"," 21.87","  0.30"," 19.42"," 22.56"
"2016-06-12 20:39:18"," 93.49"," 21.87","  0.32"," 19.39"," 22.59"
"2016-06-12 20:39:23"," 93.72"," 21.87","  0.29"," 19.39"," 22.65"
"2016-06-12 20:39:28"," 93.87"," 21.87","  0.32"," 19.42"," 22.62"
"2016-06-12 20:39:33"," 93.27"," 21.87","  0.29"," 19.42"," 22.69"
"2016-06-12 20:39:38"," 92.99"," 21.87","  0.31"," 19.39"," 22.62"
"2016-06-12 20:39:43"," 93.61"," 21.87","  0.31"," 19.42"," 22.71"
"2016-06-12 20:39:48"," 93.15"," 21.87","  0.32"," 19.39"," 22.62"
"2016-06-12 20:39:53"," 93.17"," 21.87","  0.29"," 19.42"," 22.65"
"2016-06-12 20:39:58"," 93.02"," 21.87","  0.30"," 19.36"," 22.65"
"2016-06-12 20:40:03"," 94.33"," 21.87","  0.31"," 19.42"," 22.62"
"2016-06-12 20:40:08"," 93.69"," 21.87","  0.29"," 19.42"," 22.59"
"2016-06-12 20:40:13"," 93.37"," 21.87","  0.31"," 19.48"," 22.65"
"2016-06-12 20:40:18"," 92.37"," 21.87","  0.33"," 19.48"," 22.65"
"2016-06-12 20:40:23"," 92.49"," 21.87","  0.29"," 19.42"," 22.65"
"2016-06-12 20:40:28"," 95.30"," 21.87","  0.33"," 19.45"," 22.62"
"2016-06-12 20:40:33"," 93.49"," 21.87","  0.31"," 19.42"," 22.69"
"2016-06-12 20:40:38"," 93.66"," 21.87","  0.30"," 19.45"," 22.65"
"2016-06-12 20:40:43"," 93.09"," 21.87","  0.29"," 19.42"," 22.65"
"2016-06-12 20:40:48"," 93.35"," 21.87","  0.30"," 19.48"," 22.65"
"2016-06-12 20:40:53"," 93.45"," 21.87","  0.29"," 19.48"," 22.62"
"2016-06-12 20:40:58"," 93.30"," 21.87","  0.31"," 19.39"," 22.62"
"2016-06-12 20:41:03"," 92.48"," 21.87","  0.30"," 19.39"," 22.62"
"2016-06-12 20:41:08"," 93.98"," 21.87","  0.29"," 19.45"," 22.65"
"2016-06-12 20:41:13"," 92.88"," 21.87","  0.32"," 19.39"," 22.62"
"2016-06-12 20:41:18"," 93.17"," 21.87","  0.32"," 19.42"," 22.65"
"2016-06-12 20:41:23"," 94.49"," 21.87","  0.32"," 19.48"," 22.65"
"2016-06-12 20:41:28"," 94.17"," 21.87","  0.32"," 19.45"," 22.69"
"2016-06-12 20:41:33"," 93.43"," 21.87","  0.29"," 19.45"," 22.69"
"2016-06-12 20:41:38"," 93.99"," 21.99","  0.32"," 19.48"," 22.62"
"2016-06-12 20:41:43"," 92.62"," 21.87","  0.32"," 19.42"," 22.59"
"2016-06-12 20:41:48"," 92.52"," 21.87","  0.28"," 19.45"," 22.65"
"2016-06-12 20:41:53"," 91.36"," 21.87","  0.27"," 19.48"," 22.71"
"2016-06-12 20:41:58"," 92.27"," 21.87","  0.32"," 19.42"," 22.59"
"2016-06-12 20:42:03"," 92.64"," 21.87","  0.31"," 19.51"," 22.71"
"2016-06-12 20:42:08"," 94.09"," 21.87","  0.28"," 19.45"," 22.62"
"2016-06-12 20:42:13"," 93.09"," 21.87","  0.32"," 19.51"," 22.69"
"2016-06-12 20:42:18"," 94.62"," 21.87","  0.32"," 19.39"," 22.75"
"2016-06-12 20:42:23"," 94.01"," 21.87","  0.30"," 19.39"," 22.69"
"2016-06-12 20:42:28"," 94.63"," 21.87","  0.30"," 19.39"," 22.69"
"2016-06-12 20:42:33"," 93.66"," 21.87","  0.30"," 19.45"," 22.65"
"2016-06-12 20:42:38"," 93.24"," 21.87","  0.30"," 19.48"," 22.71"
"2016-06-12 20:42:43"," 92.82"," 21.87","  0.28"," 19.45"," 22.69"
"2016-06-12 20:42:48"," 92.52"," 21.99","  0.29"," 19.51"," 22.69"
"2016-06-12 20:42:53"," 92.34"," 21.87","  0.29"," 19.45"," 22.65"
"2016-06-12 20:42:58"," 92.88"," 21.87","  0.29"," 19.51"," 22.69"
"2016-06-12 20:43:03"," 92.84"," 21.87","  0.29"," 19.51"," 22.62"
"2016-06-12 20:43:08"," 92.46"," 21.87","  0.31"," 19.48"," 22.71"
"2016-06-12 20:43:13"," 93.12"," 21.87","  0.30"," 19.51"," 22.69"
"2016-06-12 20:43:18"," 93.65"," 21.87","  0.33"," 19.48"," 22.71"
"2016-06-12 20:43:23"," 92.98"," 21.99","  0.31"," 19.42"," 22.69"
"2016-06-12 20:43:28"," 93.76"," 21.87","  0.30"," 19.45"," 22.65"
"2016-06-12 20:43:33"," 94.07"," 21.87","  0.31"," 19.48"," 22.69"
"2016-06-12 20:43:38"," 93.70"," 21.87","  0.34"," 19.45"," 22.69"
"2016-06-12 20:43:43"," 93.88"," 21.87","  0.30"," 19.48"," 22.71"
"2016-06-12 20:43:48"," 93.89"," 21.87","  0.29"," 19.51"," 22.71"
"2016-06-12 20:43:53"," 93.52"," 21.99","  0.30"," 19.48"," 22.65"
"2016-06-12 20:43:58"," 93.61"," 21.87","  0.30"," 19.45"," 22.65"
"2016-06-12 20:44:03"," 93.35"," 21.87","  0.30"," 19.51"," 22.71"
"2016-06-12 20:44:08"," 93.66"," 21.87","  0.29"," 19.45"," 22.71"
"2016-06-12 20:44:13"," 92.09"," 21.87","  0.31"," 19.54"," 22.69"
"2016-06-12 20:44:18"," 92.61"," 21.87","  0.32"," 19.45"," 22.71"
"2016-06-12 20:44:23"," 94.23"," 21.87","  0.30"," 19.45"," 22.69"
"2016-06-12 20:44:28"," 93.36"," 21.99","  0.31"," 19.51"," 22.69"
"2016-06-12 20:44:33"," 93.46"," 21.87","  0.31"," 19.48"," 22.71"
"2016-06-12 20:44:38"," 93.04"," 21.87","  0.29"," 19.54"," 22.75"
"2016-06-12 20:44:43"," 93.64"," 21.99","  0.31"," 19.51"," 22.71"
"2016-06-12 20:44:48"," 92.80"," 21.87","  0.28"," 19.51"," 22.71"
"2016-06-12 20:44:53"," 93.59"," 21.87","  0.30"," 19.48"," 22.71"
"2016-06-12 20:44:58"," 93.04"," 21.99","  0.33"," 19.48"," 22.69"
"2016-06-12 20:45:03"," 92.80"," 21.87","  0.29"," 19.51"," 22.69"
"2016-06-12 20:45:08"," 95.19"," 21.87","  0.32"," 19.51"," 22.62"
"2016-06-12 20:45:13"," 93.30"," 21.99","  0.30"," 19.51"," 22.69"
"2016-06-12 20:45:18"," 93.90"," 21.99","  0.28"," 19.51"," 22.69"
"2016-06-12 20:45:23"," 93.60"," 21.99","  0.30"," 19.51"," 22.71"
"2016-06-12 20:45:28"," 94.58"," 21.99","  0.30"," 19.48"," 22.69"
"2016-06-12 20:45:33"," 93.43"," 21.99","  0.32"," 19.54"," 22.75"
"2016-06-12 20:45:38"," 93.93"," 21.87","  0.31"," 19.54"," 22.75"
"2016-06-12 20:45:43"," 92.73"," 21.99","  0.30"," 19.54"," 22.75"
"2016-06-12 20:45:48"," 92.61"," 21.99","  0.31"," 19.48"," 22.71"
"2016-06-12 20:45:53"," 93.19"," 21.99","  0.31"," 19.54"," 22.75"
"2016-06-12 20:45:58"," 93.39"," 21.99","  0.31"," 19.54"," 22.78"
"2016-06-12 20:46:03"," 94.03"," 21.87","  0.32"," 19.48"," 22.75"
"2016-06-12 20:46:08"," 93.08"," 21.99","  0.31"," 19.54"," 22.71"
"2016-06-12 20:46:13"," 93.20"," 21.87","  0.31"," 19.51"," 22.71"
"2016-06-12 20:46:18"," 93.05"," 21.99","  0.30"," 19.54"," 22.75"
"2016-06-12 20:46:23"," 93.96"," 21.99","  0.33"," 19.57"," 22.75"
"2016-06-12 20:46:28"," 93.67"," 21.99","  0.32"," 19.51"," 22.69"
"2016-06-12 20:46:33"," 92.34"," 21.87","  0.30"," 19.48"," 22.78"
"2016-06-12 20:46:38"," 93.50"," 21.99","  0.31"," 19.54"," 22.75"
"2016-06-12 20:46:43"," 93.18"," 21.87","  0.32"," 19.54"," 22.75"
"2016-06-12 20:46:48"," 93.40"," 21.99","  0.29"," 19.54"," 22.81"
"2016-06-12 20:46:53"," 93.14"," 21.99","  0.29"," 19.54"," 22.71"
"2016-06-12 20:46:58"," 92.82"," 21.87","  0.32"," 19.57"," 22.71"
"2016-06-12 20:47:03"," 93.91"," 21.87","  0.32"," 19.57"," 22.69"
"2016-06-12 20:47:08"," 94.46"," 21.99","  0.32"," 19.48"," 22.71"
"2016-06-12 20:47:13"," 93.31"," 21.99","  0.33"," 19.54"," 22.75"
"2016-06-12 20:47:18"," 94.36"," 21.87","  0.30"," 19.57"," 22.75"
"2016-06-12 20:47:23"," 92.25"," 21.99","  0.30"," 19.51"," 22.75"
"2016-06-12 20:47:28"," 94.27"," 21.87","  0.31"," 19.54"," 22.75"
"2016-06-12 20:47:33"," 92.60"," 21.99","  0.30"," 19.57"," 22.75"
"2016-06-12 20:47:38"," 93.30"," 21.99","  0.31"," 19.57"," 22.78"
"2016-06-12 20:47:43"," 93.18"," 21.87","  0.33"," 19.57"," 22.75"
"2016-06-12 20:47:48"," 93.14"," 21.99","  0.31"," 19.51"," 22.69"
"2016-06-12 20:47:53"," 92.59"," 21.99","  0.29"," 19.51"," 22.78"
"2016-06-12 20:47:58"," 93.30"," 21.87","  0.31"," 19.60"," 22.78"
"2016-06-12 20:48:03"," 93.69"," 21.99","  0.31"," 19.54"," 22.75"
"2016-06-12 20:48:08"," 93.75"," 21.99","  0.29"," 19.54"," 22.78"
"2016-06-12 20:48:13"," 93.22"," 21.99","  0.30"," 19.60"," 22.78"
"2016-06-12 20:48:18"," 93.40"," 21.99","  0.31"," 19.54"," 22.71"
"2016-06-12 20:48:23"," 93.17"," 21.99","  0.32"," 19.57"," 22.75"
"2016-06-12 20:48:28"," 92.70"," 21.99","  0.32"," 19.57"," 22.81"
"2016-06-12 20:48:33"," 94.80"," 21.99","  0.30"," 19.60"," 22.78"
"2016-06-12 20:48:38"," 92.88"," 21.99","  0.30"," 19.63"," 22.75"
"2016-06-12 20:48:43"," 93.89"," 21.99","  0.28"," 19.54"," 22.75"
"2016-06-12 20:48:48"," 93.08"," 21.87","  0.29"," 19.57"," 22.75"
"2016-06-12 20:48:53"," 92.86"," 21.99","  0.32"," 19.60"," 22.75"
"2016-06-12 20:48:58"," 95.30"," 21.99","  0.32"," 19.57"," 22.90"
"2016-06-12 20:49:03"," 94.70"," 21.99","  0.30"," 19.57"," 22.75"
"2016-06-12 20:49:08"," 93.58"," 21.99","  0.32"," 19.54"," 22.84"
"2016-06-12 20:49:13"," 92.43"," 21.99","  0.30"," 19.63"," 22.81"
"2016-06-12 20:49:18"," 93.61"," 21.99","  0.33"," 19.51"," 22.69"
"2016-06-12 20:49:23"," 93.16"," 21.99","  0.29"," 19.60"," 22.71"
"2016-06-12 20:49:28"," 93.44"," 21.99","  0.29"," 19.57"," 22.75"
"2016-06-12 20:49:33"," 92.32"," 21.99","  0.33"," 19.60"," 22.75"
"2016-06-12 20:49:38"," 95.11"," 21.99","  0.28"," 19.57"," 22.78"
"2016-06-12 20:49:43"," 93.56"," 21.99","  0.31"," 19.57"," 22.78"
"2016-06-12 20:49:48"," 94.10"," 21.99","  0.32"," 19.54"," 22.78"
"2016-06-12 20:49:53"," 92.79"," 21.99","  0.27"," 19.57"," 22.81"
"2016-06-12 20:49:58"," 93.32"," 21.99","  0.29"," 19.60"," 22.81"
"2016-06-12 20:50:03"," 92.78"," 21.99","  0.29"," 19.57"," 22.78"
"2016-06-12 20:50:08"," 93.92"," 21.99","  0.31"," 19.60"," 22.78"
"2016-06-12 20:50:13"," 93.66"," 21.99","  0.31"," 19.60"," 22.78"
"2016-06-12 20:50:18"," 93.34"," 21.99","  0.28"," 19.60"," 22.75"
"2016-06-12 20:50:23"," 93.09"," 21.99","  0.31"," 19.57"," 22.78"
"2016-06-12 20:50:28"," 92.78"," 21.99","  0.32"," 19.57"," 22.81"
"2016-06-12 20:50:33"," 92.95"," 21.99","  0.31"," 19.60"," 22.84"
"2016-06-12 20:50:38"," 93.86"," 21.99","  0.30"," 19.60"," 22.84"
"2016-06-12 20:50:43"," 94.10"," 21.99","  0.31"," 19.57"," 22.81"
"2016-06-12 20:50:48"," 93.97"," 21.99","  0.31"," 19.60"," 22.78"
"2016-06-12 20:50:53"," 93.54"," 21.99","  0.31"," 19.63"," 22.75"
"2016-06-12 20:50:58"," 93.61"," 21.99","  0.30"," 19.63"," 22.81"
"2016-06-12 20:51:03"," 94.09"," 21.99","  0.29"," 19.66"," 22.84"
"2016-06-12 20:51:08"," 92.66"," 21.99","  0.29"," 19.66"," 22.78"
"2016-06-12 20:51:13"," 94.17"," 21.99","  0.31"," 19.63"," 22.84"
"2016-06-12 20:51:18"," 93.99"," 21.99","  0.31"," 19.66"," 22.81"
"2016-06-12 20:51:23"," 93.66"," 21.99","  0.31"," 19.63"," 22.87"
"2016-06-12 20:51:28"," 93.71"," 21.99","  0.29"," 19.60"," 22.81"
"2016-06-12 20:51:33"," 93.71"," 21.99","  0.32"," 19.63"," 22.78"
"2016-06-12 20:51:38"," 93.48"," 22.12","  0.30"," 19.57"," 22.81"
"2016-06-12 20:51:43"," 92.66"," 21.99","  0.29"," 19.69"," 22.84"
"2016-06-12 20:51:48"," 94.13"," 21.99","  0.29"," 19.63"," 22.81"
"2016-06-12 20:51:53"," 94.05"," 21.99","  0.32"," 19.63"," 22.84"
"2016-06-12 20:51:58"," 93.49"," 21.99","  0.29"," 19.63"," 22.81"
"2016-06-12 20:52:03"," 93.36"," 21.99","  0.31"," 19.66"," 22.81"
"2016-06-12 20:52:08"," 93.77"," 21.99","  0.30"," 19.66"," 22.84"
"2016-06-12 20:52:13"," 93.68"," 21.99","  0.29"," 19.66"," 22.78"
"2016-06-12 20:52:18"," 93.62"," 22.12","  0.30"," 19.63"," 22.81"
"2016-06-12 20:52:23"," 93.81"," 21.99","  0.31"," 19.63"," 22.78"
"2016-06-12 20:52:28"," 93.44"," 22.12","  0.31"," 19.66"," 22.78"
"2016-06-12 20:52:33"," 94.61"," 21.99","  0.31"," 19.60"," 22.87"
"2016-06-12 20:52:38"," 93.79"," 21.99","  0.28"," 19.66"," 22.81"
"2016-06-12 20:52:43"," 93.38"," 21.99","  0.30"," 19.69"," 22.84"
"2016-06-12 20:52:48"," 94.23"," 21.99","  0.29"," 19.66"," 22.81"
"2016-06-12 20:52:53"," 93.25"," 21.99","  0.33"," 19.66"," 22.84"
"2016-06-12 20:52:58"," 94.39"," 21.99","  0.29"," 19.73"," 22.84"
"2016-06-12 20:53:03"," 94.05"," 21.99","  0.30"," 19.63"," 22.84"
"2016-06-12 20:53:08"," 93.76"," 22.12","  0.28"," 19.63"," 22.81"
"2016-06-12 20:53:13"," 93.29"," 21.99","  0.30"," 19.63"," 22.84"
"2016-06-12 20:53:18"," 92.26"," 21.99","  0.31"," 19.66"," 22.84"
"2016-06-12 20:53:23"," 93.09"," 21.99","  0.31"," 19.63"," 22.90"
"2016-06-12 20:53:28"," 94.67"," 21.99","  0.31"," 19.63"," 22.84"
"2016-06-12 20:53:33"," 93.57"," 21.99","  0.32"," 19.66"," 22.87"
"2016-06-12 20:53:38"," 93.14"," 21.99","  0.32"," 19.63"," 22.87"
"2016-06-12 20:53:43"," 93.33"," 21.99","  0.30"," 19.66"," 22.87"
"2016-06-12 20:53:48"," 93.69"," 22.12","  0.32"," 19.69"," 22.84"
"2016-06-12 20:53:53"," 93.52"," 21.99","  0.29"," 19.66"," 22.87"
"2016-06-12 20:53:58"," 93.61"," 22.12","  0.30"," 19.66"," 22.87"
"2016-06-12 20:54:03"," 93.39"," 21.99","  0.31"," 19.69"," 22.90"
"2016-06-12 20:54:08"," 94.06"," 21.99","  0.32"," 19.73"," 22.90"
"2016-06-12 20:54:13"," 93.80"," 21.99","  0.28"," 19.69"," 22.81"
"2016-06-12 20:54:18"," 93.42"," 21.99","  0.31"," 19.69"," 22.87"
"2016-06-12 20:54:23"," 94.62"," 21.99","  0.28"," 19.73"," 22.87"
"2016-06-12 20:54:28"," 92.70"," 22.12","  0.30"," 19.69"," 22.81"
"2016-06-12 20:54:33"," 94.01"," 22.12","  0.30"," 19.69"," 22.87"
"2016-06-12 20:54:38"," 93.50"," 21.99","  0.30"," 19.69"," 22.84"
"2016-06-12 20:54:43"," 92.79"," 21.99","  0.31"," 19.66"," 22.90"
"2016-06-12 20:54:48"," 93.30"," 22.12","  0.30"," 19.69"," 22.87"
"2016-06-12 20:54:53"," 93.15"," 21.99","  0.31"," 19.69"," 22.84"
"2016-06-12 20:54:58"," 93.64"," 22.12","  0.31"," 19.69"," 22.90"
"2016-06-12 20:55:03"," 94.26"," 21.99","  0.29"," 19.73"," 22.81"
"2016-06-12 20:55:08"," 93.76"," 21.99","  0.31"," 19.75"," 22.81"
"2016-06-12 20:55:13"," 93.55"," 21.99","  0.30"," 19.66"," 22.84"
"2016-06-12 20:55:18"," 92.94"," 22.12","  0.31"," 19.75"," 22.84"
"2016-06-12 20:55:23"," 93.38"," 22.12","  0.29"," 19.69"," 22.87"
"2016-06-12 20:55:28"," 92.71"," 22.12","  0.29"," 19.75"," 22.84"
